VALUE,label_id,label
"Yang lebih menyedihkan lagi, perpisahan karena kematian. Karena kita tidak akan bertemu kembali. Anak-anak bisa merasakan kesedihan Ibu Maria Magdalena dalam cerita Alkitab kita hari ini.",3,Sermon
Penyampaian Pelajaran,3,Sermon
"(tunjukkan peraga: gambar orang menangis). Anak-anak, ibu Maria Magdalena ini adalah seorang murid Yesus. Dia bersama dengan Ibu Maria, bunda Yesus, mengikuti peristiwa penyaliban Yesus. Sekarang dia pergi ke makam Yesus. Hatinya sedih sekali.",3,Sermon
"Tiba-tiba di dekat makam Yesus ibu Maria Magdalena kaget. Mengapa? Karena batu penutup makam sudah terguling (tunjukkan peraga: gambar batu makam terguling). Pada waktu itu, orang dimakamkan di tempat seperti goa. Jadi makamnya ditutup batu yang besar sekali. Ibu Maria Magdalena berpikir, tubuh Yesus dicuri. Maka, ibu Maria Magdalena cepat-cepat datang kepada Petrus. Ibu Maria mengatakan tubuh Yesus dicuri. Mereka semua datang ke makam Yesus. Dan benar… tubuh Yesus sudah tidak ada.  Semua murid Yesus yang datang pasti sedih dan bingung. Mereka kembali ke rumah mereka.",3,Sermon
"Hanya ibu Maria Magdalena yang tinggal di makam Yesus. Tiba-tiba, ada dua orang berpakaian putih. Mereka bertanya kepada Ibu Maria, mengapa menangis. Saat ibu Maria menengok ke belakang, ia melihat Yesus. Ia berlari menjumpai Yesus, tetapi Yesus mengatakan, ""Jangan pegang Aku,"" kata Yesus kepadanya, ""karena Aku belum naik kepada Bapa. Tetapi pergilah kepada saudara-saudara-Ku, dan beritahukanlah kepada mereka bahwa sekarang Aku naik kepada Bapa-Ku dan Bapamu, Allah-Ku dan Allahmu"" (ay. 17 BIMK).",3,Sermon
"Ibu Maria Magdalena senang sekali, ia menceritakan kepada murid-murid Yesus kalau ia sudah melihat Yesus yang bangkit.",3,Sermon
Kesimpulan Pelajaran,3,Sermon
"Anak-anak, Yesus yang bangkit menunjukkan bahwa yang menang adalah kasih. Karena Yesus mengasihi kita semua, maka Ia mati dan bangkit bagi kita. Anak-anak pasti seperti ibu Maria Magdalena yang bergembira karena Yesus telah bangkit. Kuasa kasih telah menang (ajak anak-anak menyanyikan lagu ""Hompila Hopimpa"").",3,Sermon
Aktivitas,1,Announcement
Bahan Yang Dibutuhkan,1,Announcement
Telur yang sudah direbus,1,Announcement
Kertas warna dan lem,1,Announcement
Langkah Pembuatan,1,Announcement
Mintalah anak-anak menghias telur yang telah direbus.,1,Announcement
Makna Aktivitas,1,Announcement
Kepada anak sampaikan bahwa telur bermakna kehidupan. Anak-anak diajak untuk melihat bahwa Yesus hidup dan menang.,1,Announcement
KELAS KECIL,1,Announcement
Kreativitas Penyampaian,1,Announcement
Pembukaan,3,Sermon
"Anak-anak, perpisahan adalah hal yang tidak menyenangkan. Pernahkah anak-anak merasakan perpisahan? Misalnya anak-anak sedang main dengan sahabatnya, tiba-tiba waktu untuk pulang datang. Anak-anak sedih 'kan?",3,Sermon
"Yang lebih menyedihkan lagi, perpisahan karena kematian. Karena kita tidak akan bertemu kembali. Anak-anak bisa merasakan kesedihan Ibu Maria Magdalena dalam cerita Alkitab kita hari ini.",3,Sermon
Penyampaian Pelajaran,3,Sermon
"(tunjukkan peraga: gambar orang menangis). Anak-anak, ibu Maria Magdalena ini adalah seorang murid Yesus. Dia bersama dengan Ibu Maria, bunda Yesus, mengikuti peristiwa penyaliban Yesus. Sekarang dia pergi ke makam Yesus. Hatinya sedih sekali.",3,Sermon
"Tiba-tiba di dekat makam Yesus ibu Maria Magdalena kaget. Mengapa? Karena batu penutup makam sudah terguling (tunjukkan peraga: gambar batu makam terguling). Pada waktu itu, orang dimakamkan di tempat seperti goa. Jadi makamnya ditutup batu yang besar sekali. Ibu Maria Magdalena berpikir, tubuh Yesus dicuri. Maka, ibu Maria Magdalena cepat-cepat datang kepada Petrus. Ibu Maria mengatakan tubuh Yesus dicuri. Mereka semua datang ke makam Yesus. Dan benar… tubuh Yesus sudah tidak ada.  Semua murid Yesus yang datang pasti sedih dan bingung. Mereka kembali ke rumah mereka.",3,Sermon
"Hanya ibu Maria Magdalena yang tinggal di makam Yesus. Tiba-tiba, ada dua orang berpakaian putih. Mereka bertanya kepada Ibu Maria, mengapa menangis. Saat ibu Maria menengok ke belakang, ia melihat Yesus. Ia berlari menjumpai Yesus, tetapi Yesus mengatakan, ""Jangan pegang Aku,"" kata Yesus kepadanya, ""Karena Aku belum naik kepada Bapa. Tetapi pergilah kepada saudara-saudara-Ku, dan beritahukanlah kepada mereka bahwa sekarang Aku naik kepada Bapa-Ku dan Bapamu, Allah-Ku dan Allahmu"" (ay. 17 BIMK).",3,Sermon
"Ibu Maria Magdalena senang sekali, ia menceritakan kepada murid-murid Yesus kalau ia sudah melihat Yesus yang bangkit.",3,Sermon
Kesimpulan Pelajaran,3,Sermon
"Anak-anak, Yesus yang bangkit menunjukkan bahwa yang menang adalah kasih. Karena Yesus mengasihi kita semua, maka Ia mati dan bangkit bagi kita. Anak-anak pasti seperti ibu Maria Magdalena yang bergembira karena Yesus telah bangkit. Kuasa kasih telah menang (ajak anak-anak menyanyikan lagu ""Hompila Hopimpa"").",3,Sermon
Aktivitas,1,Announcement
Bahan Yang Dibutuhkan,1,Announcement
Telur yang sudah direbus,1,Announcement
Kertas warna dan lem,1,Announcement
Langkah Pembuatan,1,Announcement
Mintalah anak-anak menghias telur yang telah direbus.,1,Announcement
Makna Aktivitas,1,Announcement
Kepada anak sampaikan bahwa telur bermakna kehidupan. Anak-anak diajak untuk melihat bahwa Yesus hidup dan menang.,1,Announcement
KELAS BESAR,1,Announcement
Kreativitas Penyampaian,1,Announcement
Pembukaan,3,Sermon
"Anak-anak, kematian Yesus tentu membawa duka yang amat sangat bagi para murid yang mengasihi-Nya. Namun, apakah kematian Yesus adalah akhir dalam kehidupan persekutuan mereka? Tentu tidak. Itu sebabnya hari ini kita akan membaca kisah kebangkitan Yesus menurut Yohanes 20:1-18. (minta anak membaca bagian Alkitab ini secara bergantian).",3,Sermon
Penyampaian Pelajaran,3,Sermon
"Anak-anak, ada banyak cara untuk menunjukkan kesedihan hati kita. Ada yang menangis, ada yang menyendiri, ada yang beraktivitas dan sebagainya (ajak anak-anak berdialog cara apa yang biasa mereka lakukan saat bersedih). Hari ini kita membaca cerita ibu Maria Magdalena, salah seorang murid Yesus, datang ke makam Yesus. Dia bersama dengan Ibu Maria, bunda Yesus, mengikuti peristiwa penyaliban Yesus. Sekarang dia pergi ke makam Yesus. Hatinya sedih sekali.",3,Sermon
"Tiba-tiba di dekat makam Yesus ibu Maria Magdalena kaget. Mengapa? Karena batu penutup makam sudah terguling (tunjukkan peraga: gambar batu makam terguling). Pada waktu itu, orang dimakamkan di tempat seperti goa. Jadi makamnya ditutup batu yang besar sekali. Ibu Maria Magdalena berpikir, tubuh Yesus dicuri. Maka, ibu Maria Magdalena cepat-cepat datang kepada Petrus. Ibu Maria mengatakan tubuh Yesus dicuri. Mereka semua datang ke makam Yesus. Dan benar… tubuh Yesus sudah tidak ada.  Semua murid Yesus yang datang pasti sedih dan bingung. Mereka kembali ke rumah mereka.",3,Sermon
"Hanya ibu Maria Magdalena yang tinggal di makam Yesus. Tiba-tiba, ada dua orang berpakaian putih. Mereka bertanya kepada Ibu Maria, mengapa menangis. Saat ibu Maria menengok ke belakang, ia melihat Yesus. Ia berlari menjumpai Yesus, tetapi Yesus mengatakan, ""Jangan pegang Aku,"" kata Yesus kepadanya, ""Karena Aku belum naik kepada Bapa. Tetapi pergilah kepada saudara-saudara-Ku, dan beritahukanlah kepada mereka bahwa sekarang Aku naik kepada Bapa-Ku dan Bapamu, Allah-Ku dan Allahmu"" (ay. 17 BIMK).",3,Sermon
"Ibu Maria Magdalena senang sekali, ia menceritakan kepada murid-murid Yesus kalau ia sudah melihat Yesus yang bangkit.",3,Sermon
Kesimpulan Pelajaran,3,Sermon
"Anak-anak, Yesus yang bangkit menunjukkan bahwa yang menang adalah kasih. Karena Yesus mengasihi kita semua, maka Ia mati dan bangkit bagi kita. Anak-anak pasti seperti ibu Maria Magdalena yang bergembira karena Yesus telah bangkit. Kuasa kasih telah menang (ajak anak-anak menyanyikan lagu ""Hompila Hopimpa"").",3,Sermon
Aktivitas,1,Announcement
Bahan Yang Dibutuhkan,1,Announcement
Telur yang sudah direbus,1,Announcement
Kertas warna dan lem,1,Announcement
Langkah Pembuatan,1,Announcement
Mintalah anak-anak menghias telur yang telah direbus. Setelah selesai dihias mereka dapat membagikannya pada anak-anak kecil yang belum mendapatkan telur Paska.,1,Announcement
Makna Aktivitas,1,Announcement
Kepada anak sampaikan bahwa telur bermakna kehidupan. Anak-anak diajak untuk melihat bahwa Yesus hidup dan menang.,1,Announcement
PERAGA,1,Announcement
(gambar: orang menangis),1,Announcement
[w:drawing],1,Announcement
(gambar: batu penutup makam terguling),1,Announcement
[w:drawing],1,Announcement
(gambar: Yesus yang bangkit dan Maria Magdalena),1,Announcement
[w:drawing],1,Announcement
[ASP],1,Announcement
"Dalam menjalani kehidupan, manusia pasti akan menemui atau merasakan penderitaan dan kesengsaraan. Karena hidup itu dinamis, ada hitam putih, naik turun, menangis dan tertawa. Pertanyaan yang perlu direfleksikan adalah di mana peran Allah dalam penderitaan manusia dan bagaimanakah sikap iman yang benar dalam menghadapi kesengsaraan?",3,Shermon
Kitab Ayub 1 ini menggambarkan sikap iman yang teguh dan taat di saat menghadapi penderitaan dan kesengsaraan dalam hidup. Ayub meyakini bahwa Allah yang disembah adalah Allah yang peduli dan pengasih kepada orang yang dalam penderitaan dan sengsara.,3,Shermon
TERSEMBUNYI UJUNG JALAN,3,Shermon
Mari kita nyanyikan dan hayati lirik lagu Tersembunyi Ujung Jalan dari Kidung Jemaat 416.,4,Worship
Tersembunyi ujung jalan hampir atau masih jauh,4,Worship
'Ku dibimbing tangan Tuhan ke neg'ri yang tak ku tahu,4,Worship
"Bapa, ajar aku ikut, apa juga maksud-Mu",4,Worship
"Tak bersangsi atau takut, beriman tetap teguh",4,Worship
Meski langkah-Mu semua tersembunyi bagiku,4,Worship
Hatiku menurut jua dan memuji kasih-Mu,4,Worship
"Meski kini tak ku nampak, nanti ku berbahagia",4,Worship
Apabila t'rang-Mu tampak dengan kemuliaannya.,4,Worship
"Tuhan, janganlah biarkan kutentukan nasibku",4,Worship
B'rilah hanya kudengarkan keputusan hikmat-Mu,4,Worship
Aku ini pun selaku kanak-kanak yang bebal,4,Worship
Bapa jua bimbing aku ke kehidupan kekal,4,Worship
PERTANYAAN DISKUSI,3,Shermon
MENDENGARKAN FIRMAN,3,Shermon
Baca Ayub 1:1-22,3,Shermon
"Ayub adalah representasi orang yang memiliki kesempurnaan dalam hidup. Di ayat 1 ayub dikatakan ""orang itu saleh dan jujur; ia takut akan Allah dan menjauhi kejahatan"". Ayub merupakan orang yang memiliki moral baik dan taat kepada Allah. Tidak hanya dari segi moral tetapi di ayat 2-3 dijelaskan bahwa Ayub memiliki anak banyak yaitu 7 anak laki-laki dan 3 perempuan, dan harta kekayaan Ayub sangatlah melimpah memiliki 7000 ekor kambing domba, 3000 ekor unta, 500 pasang lembu, 500 keledai, dan budak yang banyak ini menunjukkan betapa kayanya Ayub. Ini menunjukkan betapa lengkap  dan membahagiakannya hidup Ayub punya kekayaan dan memiliki sikap hidup dan moral saleh dan jujur, dan taat pada Tuhan. Perilaku moral Ayub yang saleh juga ditunjukkan dengan jelas ketika anak-anaknya suka mabuk dan pesta setelahnya Ayub selalu menguduskan dan memberi korban bakaran pada Tuhan agar dosa dari anak-anaknya sudi diampuni Tuhan di ayat 4-5.",3,Shermon
"Hal menarik dalam bacaan ini ada di ayat 6-10 di mana ada dialog antara Iblis dan Tuhan. Tuhan berkata kepada Iblis di ayat 8 ""bahwa tidak ada seorangpun di muka bumi seperti dia, yang demikian saleh dan jujur, yang takut akan Allah dan menjauhi kejahatan"" Tuhan sangat yakin akan kesetiaan dan ketaatan Ayub sehingga mengatakan demikian kepada Iblis. Dan Iblis berpikir bahwa yang membuat Ayub saleh adalah berkat kekayaan melimpah, berkat anak-anak dari Tuhan. Sehingga dengan tidak mendapat berkat apapun dari Tuhan Iblis berpikir bahwa Ayub tidak akan taat dan meninggalkan Tuhan. Lalu Tuhan mengizinkan Iblis untuk mencobai Ayub karena pemikiran Tuhan berbeda dengan Iblis karena keyakinan-Nya akan Ayub.",3,Shermon
"Ayat 13-19 menggambarkan di mana Ayub mengalami pencobaan dan penderitaan hidup yang bertubi-tubi. Pertama Ayub kehilangan keledai-keledainya karena diserbu orang Syeba. Kedua, Ayub kehilangan kambing domba karena api menyambar kambing dombanya. Ketiga, Ayub kehilangan unta-unta karena diserang dan dicuri orang Kasdim. Terakhir Ayub kehilangan rumah dan anak-anaknya semua karena rumahnya ditimpa angin ribut dan roboh. Melalui peristiwa-peristiwa ini kita sebagai manusia pun dapat merasakan bagaimana sulit, berat, dan begitu menderitanya Ayub dalam menghadapi pencobaan. Orang yang sebelumnya punya kehidupan lengkap dengan harta melimpah, anak-anak yang banyak, semuanya hilang dan direnggut dalam sekejap. Sebagai orang yang tidak memiliki kualitas iman dan taat akan Tuhan pasti akan membuat orang yang mengalami musibah seperti ini akan meragukan Tuhan, menyalahkan Tuhan, bahkan hidup berpaling dari Tuhan, karena ketaatan, kesalehannya dibalas dengan penderitaan dan pencobaan yang dialami.",3,Shermon
"Tetapi  menariknya di ayat yang ke 20-21 menunjukkan betapa luar biasanya Ayub. Di mana dirinya mengoyakkan pakaian, mencukur rambut, dan sujud kepada Tuhan serta berkata di ayat 21 ""dengan telanjang aku keluar dari kandungan ibuku, dengan telanjang juga aku akan kembali ke dalamnya. Tuhan yang memberi, Tuhan yang mengambil, terpujilah nama Tuhan"". Dari perkataan yang dilontarkan Ayub menunjukkan kualitas iman dan nilai hidup yang dilakukan Ayub adalah benar-benar saleh, taat dan takut akan Tuhan. Di tengah penderitaan yang dialami Ayub tidak goyah akan iman kepada Tuhan Ayub justru tetap bersyukur dan memuliakan Tuhan dengan berkata terpujilah nama Tuhan. Melalui kisah Ayub ini kita sebagai remaja pemuda harus belajar bahwa untuk taat, saleh, bersyukur itu bukan hanya ketika hidup dalam kelimpahan, kebahagiaan, kesukacitaan, tetapi dalam kesedihan, kesulitan, penderitaan kita harus tetap memiliki iman yang taat kepada Tuhan. Karena melalui penderitaan dan pencobaan Tuhan ingin kita menjadi pribadi yang teguh dan kokoh dan akan ada berkat yang digantikan setelah melalui penderitaan. Untuk itu hiduplah selalu beriman baik itu dalam penderitaan seperti Ayub.",3,Shermon
APAKAH MAKSUD ALLAH MELALUI PENDERITAAN?,3,Shermon
PERTANYAAN REFLEKTIF,3,Shermon
PENGANTAR,3,Shermon
"Kematian identik dengan sesuatu yang kelam, gelap, kesedihan, akhir dari segala-galanya. Karena itu setiap manusia takut dan pasti ingin menghindari kematian. Padahal kematian adalah hal yang pasti akan dialami oleh manusia. Perasaan takut ini timbul dari pengalaman yang beragam misalnya pengalaman kematian orang terdekat, pengalaman sakit parah yang hampir meninggal, atau bisa jadi karena melihat sesuatu hal mengenai kematian yang mengerikan baik ditelevisi, youtube, media sosial, atau justru takut akan kematian dikarenakan manusia yang tidak percaya sepenuhnya akan Yesus.",3,Shermon
"Sebagai orang Kristen yang mengaku percaya kepada Yesus Kristus Sang Juruselamat, harusnya setiap kita tidak takut dan khawatir akan kematian. Kitab 1 Tesalonika 4:13-18 ini menggambarkan pesan Paulus kepada jemaat di Tesalonika untuk tidak berduka dan takut menghadapi kematian seperti orang lain yang tidak berpengharapan. Maksudnya adalah bukan tidak boleh bersedih dan berduka tetapi jangan berlarut-larut dan meragukan Tuhan. Jika kita mengimani Yesus yang bangkit dari kematian, maka kita harus yakin bahwa dengan kematian kita akan berjumpa dan  hidup bersama-sama dengan Dia dan Allah di sorga.",3,Shermon
"Kegagalan akan membuat orang berusaha lebih keras apabila mau melihat kegagalan bukanlah akhir dari segalanya. Thomas Alfa edison gagal beribu ribu kali dalam membuat lampu hingga berhasil. Lionel Messi pernah sakit yang membuat dirinya diragukan untuk jadi pesepakbola. Cristiano Ronaldo berasal dari keluarga miskin yang bahkan tidak mampu membeli sepatu bola. Itulah contoh di mana keterpurukan, kegelapan hidup bisa berubah jika kita bisa melihat makna di balik itu. Begitu pula kematian bukanlah akhir dari segala-galanya, ada rencana Tuhan di balik itu semua. Tema ""habis gelap terbitlah t'rang Kristus ini mengajak remaja pemuda untuk dapat melihat kematian dari sudut pandang positif tidak melulu sebagai sebuah kegelapan tapi ada terang dibaliknya.",3,Shermon
LANGKAH-LANGKAH,3,Shermon
Menyanyikan lagu Pelangi Sehabis Hujan,4,Worship
Jalan hidupku tak selalu,4,Worship
Tanpa kabut yang pekat,4,Worship
"Namun kasih-Mu nyata padaku,",4,Worship
Pada waktu-Mu yang tepat,4,Worship
Reff;,4,Worship
"Seperti pelangi, sehabis hujan",4,Worship
Itulah janji setia-Mu Tuhan.,4,Worship
Di balik dukaku telah menanti,4,Worship
Harta yang tak ternilai dan abadi,4,Worship
"Mungkin langitpun tak terlihat,",4,Worship
Tertutup awan tebal,4,Worship
"Namun hatiku kan tetap kuat,",4,Worship
Oleh janji-Mu yang kekal. Reff;,4,Worship
Menceritakan Pengalaman,3,Shermon
Apa makna yang dapat saudara temukan dari lagu pelangi sehabis hujan?,3,Shermon
Apakah saudara pernah memiliki pengalaman akan kematian (mis. Ditinggal orang terdekat) atau masih dalam bentuk perasaan takut dan khawatir dalam membayangkan kematian itu? Ceritakanlah secara singkat!,3,Shermon
Memproses Pengalaman,3,Shermon
"Hal- hal apa saja yang membuat kematian dan kegelapan, keterpurukan hidup itu mengerikan dan menakutkan?",3,Shermon
"Apakah saudara dapat menemukan dan memberi makna pada keterpurukan, kegelapan dalam kehidupan, dan bahkan kematian dalam kehidupan saudara?",3,Shermon
Mendengarkan Firman Tuhan,3,Shermon
Mengajak membaca 1 Tesalonika 4:13-18,3,Shermon
"Bacaan dalam 1 Tesalonika 4:13-18 ini menggambarkan kondisi umat yang sangat diliputi dukacita mendalam akan kematian. Maka dari itu Paulus mengingatkan umat di ayat 13 ""supaya kamu jangan berdukacita seperti orang-orang yang tidak mempunyai pengharapan"". Paulus merujuk kafir kepada orang (penyembah berhala/ tidak mengenal Allah), sehingga mereka yang percaya kepada Allah harus menunjukkan perbedaan kualitas iman percaya yang dimiliki umat. Nasihat Paulus ini bukan berarti bahwa kita dilarang menangis, berduka akan kematian, khawatir dan takut akan kematian, tetapi janganlah kematian itu membuat diri terus-menerus berada dalam kekhawatiran, kedukaan, ketakutan. Karena apabila berlarut-larut bisa menjadi dosa karena kita meragukan cinta kasih dan pemeliharaan Allah dalam hidup.",3,Shermon
"Paulus juga mengatakan bahwa mereka yang mati akan dibangkitkan di ayat 16 ""mereka yang mati dalam Kristus akan lebih dahulu bangkit"". Yang dimaksud bangkit di sini bukan secara jasmani bangkit tubuh dan raganya ke dunia, melainkan bangkit dari perilaku-perilaku buruk dan menjadi pribadi baru yang lebih baik sehingga bisa berdampingan dengan Allah. Kematian Yesus yang lalu bangkit menjadi pokok penekanan Paulus di mana Yesus mati namun mengalahkan kuasa dosa dan sebagai penebusan bagi manusia. Inilah yang ingin diajarkan Paulus kepada umat bahwa kematian bukanlah akhir dari segalanya, melainkan sebuah kemenangan melalui hidup baru yang kekal.",3,Shermon
"Dalam pengkhotbah 3: 2a ""ada waktu untuk lahir, ada waktu untuk meninggal"". Sama seperti kehidupan manusia yang pasti akan lahir dan pada akhirnya akan menghadapi kematian. Dari Pesan Paulus kita belajar mengimani bahwa setiap orang yang mati dalam Kristus akan mendapatkan kebahagiaan dan sukacita jauh melebihi yang dirasakan ketika hidup. Untuk itu sebagai manusia yang masih hidup di dunia kita tidak perlu takut dan khawatir akan kematian. kita hanya perlu hidup sesuai dengan perintah dan firman Allah. Kematian bukanlah akhir dari segalanya, melainkan kemenangan karena Kristus, dan hidup yang kekal bersama-Nya. Karena tidak selamanya akan mendung dan Turun hujan, setelahnya pasti akan ada langit cerah dan pelangi yang mengikutinya. Inilah yang dijanjikan Tuhan dalam kehidupan kita.",3,Shermon
Pendalaman Teks,3,Shermon
"Apa yang membuat jemaat di Tesalonika kurang percaya pada Tuhan sehingga takut, sedih, khawatir akan pergumulan hidup dan kematian?",3,Shermon
Bagaimana sikap yang benar dalam menghayati dan menghadapi kematian menurut Paulus dalam (1 Tesalonika 4:13-18)? Jelaskan secara singkat?,3,Shermon
Apakah firman Tuhan diatas menguatkan dan memperbarui pemahaman iman saudara? Jelaskan secara singkat!,3,Shermon
Memperbaharui Kehidupan Iman,3,Shermon
"Sikap iman  yang bagaimanakah yang akan saudara tunjukkan ketika menghadapi situasi dukacita kehilangan orang yang dikasihi, atau dalam diri muncul perasaan takut dan khawatir akan keterpurukan akibat kematian? Jelaskan dengan singkat!",3,Shermon
Apa makna kematian Yesus bagi saudara?,3,Shermon
Komitmen dan langkah konkret apa yang akan saudara lakukan dalam menghadapai kematian dan kegelapan dalam hidup setelah merenungkan firman Tuhan di 1 Tesalonika 13-18 tadi? Jelaskan dengan singkat!,3,Shermon
"Iman akan kebangkitan Kristus merupakan inti dari kekristenan yang sejati. Melalui kebangkitan Kristus kita dapat melihat bagaimana kuasa Allah yang luar biasa dasyatnya. Memercayai adanya kebangkitan berarti memercayai Allah. Allah yang menciptakan alam semesta dan berkuasa atasnya, Ia juga memiliki kuasa untuk membangkitkan orang mati. Tanpa kebangkitan iman Kristen tidak akan muncul.",3,Shermon
"Dalam 1 Korintus 15:1-11 ini Rasul Paulus mengingatkan kepada jemaat di Korintus supaya dapat berdiri teguh di dalam Injil, karena ada yang tidak percaya dengan kebangkitan dari kematian. Paulus mengatakan di ayat 14 ""Tetapi andaikata Kristus tidak dibangkitkan, maka sia-sialah pemberitaan kami dan sia-sialah kepercayaan kamu"". Jadi kematian Yesus adalah dasar dari perubahan hidup manusia karena keselamatan dari pada-Nya.",3,Shermon
LANGKAH-LANGKAH:,3,Shermon
Menceritakan Pengalaman,3,Shermon
"Apakah saudara pernah memiliki pengalaman ada orang yang bertanya apakah Tuhannya orang Kristen itu bisa bangkit? Jika ada, apa jawaban saudara dari pertanyaan tersebut?",3,Shermon
Apakah saudara pernah bersaksi kepada orang lain tentang keselamatan manusia dari Allah melalui kebangkitan Yesus?,3,Shermon
Memproses Pengalaman,3,Shermon
Bagaimana saudara memperoleh pemahaman tentang kebangkitan Kristus yang menyelamatkan?,3,Shermon
Apakah kebangkitan Kristus memberi saudara keyakinan untuk memberitakan karya penyelamatan Allah?,3,Shermon
Apakah ada yang pernah meragukan keyakinan saudara tentang kebangkitan Kristus dan karya keselamatan? Bagaimana respon dan perasaan saudara terhadap hal itu? Jelaskan!,3,Shermon
Mendengarkan Firman,3,Shermon
Bacalah 1 Korintus 15:1-11,3,Shermon
"Kebangkitan Yesus yang seharusnya dihayati sebagai peristiwa kemenangan dan menjadi berita sukacita, justru masih memunculkan polemik keraguan dan ketidakpercayaan dari umat Tuhan di jemaat Korintus. Maka dari itu Paulus mengingatkan di ayat ke 3 ""Kristus telah mati karena dosa-dosa kita, sesuai dengan kitab suci"". Hal ini memberi penjelasan bahwa jika Kristus tidak mati, maka manusia tidak memiliki keselamatan. Tuhan Yesus mati sebagai bentuk pengorbanan karena dosa kita manusia. Ia mati untuk menebus kita, sehingga melalui kematian-Nya manusia dapat bersekutu dengan Allah.",3,Shermon
"Pernyataan yang ada dalam ayat 4 ""Yesus telah dibangkitkan, pada hari yang ketiga, sesuai dengan kitab suci"". Secara langsung menggenapi nubuat Yesus sendiri akan kebangkitan-Nya dalam (Matius 12:40).  Keraguan orang-orang Korintus akan kebangkitan Kristus dijawab oleh Paulus dengan memberikan bukti yang meyakinkan bahwa ada banyak yang melihat Yesus setelah kebangkitan-Nya. Antara lain Kefas (Petrus), keduabelas Rasul (ayat 5), lebih dari lima ratus saudara sekaligus (ayat 6), Yakobus (ayat 7), dan Paulus sendiri (ayat 8).",3,Shermon
"Pengalaman Paulus akan kuasa kebangkitan Kristus membawa dia kepada suatu pemahaman tentang hidup yang baru di dalam Tuhan. Hal yang sama pun diingatkan Paulus kepada jemaat di Korintus. Di mana dengan tegas ia mengingatkan kembali akan makna hidup di dalam Kristus. Ayat 9-10 memperlihatkan kehidupan Paulus dulu yang hina sebagai penganiaya jemaat lalu ada perjumpaan dengan Kristus yang membuat Paulus bertobat dan bekerja keras dalam perubahan perilaku hidup dan pelayanan-Nya, itu semua karena Paulus menghayati karya Allah melalui Yesus yang memberi anugerah keselamatan.",3,Shermon
"Dari surat Paulus ini terlihat bahwa penting sekali bagi kita untuk mengisi kehidupan dengan satu pola yang ditetapkan Kristus sendiri, yaitu pola hidup menurut ukuran firman Tuhan. Kita tunduk kepadanya tanpa persaan ragu-ragu kepada kekuasaan firman itu. Berpegang teguh pada ajaran-Nya, percaya pada janji-Nya, mengindahkan peringatan-Nya, dan menuruti segala perintah-Nya. Karena dari sinilah kita dapat merasakan anugerah Tuhan dalam hidup kita.",3,Shermon
Pendalaman Teks,3,Shermon
Apa makna kebangkitan Kristus menurut Paulus dalam 1 Korintus 15:1-11 tadi? Jelaskan secara singkat!,3,Shermon
Bagaimana kesaksian Paulus Akan perubahan kehidupannya melalui karya kebangkitan Kristus yang menyelamatkan Paulus?,3,Shermon
Memaknai Pegalaman Secara Baru,3,Shermon
"Dari perenungan firman Tuhan tadi, apakah pemahaman saudara dikuatkan dan diperbarui? Jelaskan secara singkat!",3,Shermon
Pelajaran apa saja yang saudara petik dalam firman Tuhan tadi? Adakah yang paling mengena di dalam hati saudara?,3,Shermon
Memperbarui Hidup,3,Shermon
"Siapkah saudara mengubah dan memperbarui kehidupan saudara sebagai manusia yang telah menerima anugerah keselamatan? Terkait dengan hal itu, apa yang akan saudara lakukan secara konkret?",3,Shermon
Bersediakah saudara menjadi agen pembawa berita dan menjelaskan dengan yakin tentang karya kebangkitan Kristus yang menyelamatkan kepada orang lain? Bagaimana penjelasan saudara tentang hal itu? Jelaskan secara singkat!,3,Shermon
PA dapat diawali dengan menyanyikan KJ 164:1-2,1,Announcement
Pengantar,3,Sermon
"Tak ada seorang pun yang tak pernah takut dan gentar. Bahkan Yesus pun pernah takut dan gentar. Hal itu dicatat dalam Injil Markus, ketika Yesus berada di Taman Getsemani. Pengalaman takut dan gentar sering membuat manusia menyerah. Karena takut dan gentar pula, banyak perjuangan manusia yang akhirnya berhenti. Rasa takut dan gentar sering membuat manusia memilih mundur dalam berjuang. Melalui PA kali ini, kita diajak untuk belajar dari pengalaman takut dan gentar yang Yesus alami, agar kita tetap maju dan menjalani hidup meskipun gentar. Ada lagu perjuangan berjudul ""Maju Tak Gentar"". Namun dalam pengalaman nyata, maju walau ada rasa gentarpun tak masalah. Yang penting rasa takut dan gentar tak mengalahkan kita. Rasa gentar tak harus disangkal tetapi perlu direngkuh sebagai bagian dari perjuangan hidup kita.",3,Sermon
Langkah 1: Berbagi Pengalaman Takut dan Gentar,3,Sermon
"Pemandu PA memandu jalannya sharing pengalaman dari para peserta PA, perwakilan dari anak-anak, pemuda, dewasa/orang tua, dan lansia. Berbagi pengalaman takut dan gentar dilakukan dalam rangka menggali perasaan dan penghayatan peserta PA manakala menghadapi ketakutan.",3,Sermon
Dapat dipandu dengan pertanyaan: Mari kita mengingat-ingat pengalaman hidup kita masing-masing. Sebutkan/ceritakan salah satu pengalaman yang saat ini paling membuat Saudara merasa takut dan gentar! Bagaimana Saudara menghadapi ketakutan itu?,3,Sermon
Pemandu PA dapat memberikan ulasan/kesimpulan dari hasil sharing.,3,Sermon
Langkah 2: Membaca Markus 14:32-36,3,Sermon
Meminta salah satu perwakilan anak-anak atau pemuda untuk membacakan perikop tersebut.,3,Sermon
